eval_id,case_type,question,expected_answer,expected_doc_id,expected_chunk_id,expected_url,expected_risk_category
p1eval:43d11973d2aa3df01049,factual,원주시 공식 문서 '지방이양사업 - 장애인 복지시책 - 장애인 -복지포털'의 '지방이양사업 - 장애인 복지시책 - 장애인 -복지포털'에서 지방이양사업 장애인 복지시책 복지포털 지방이양에 관해 안내하는 핵심 내용은 무엇인가요?,"지방이양사업 - 장애인 복지시책 - 장애인 -복지포털 | 지방이양사업 - 장애인 복지시책 - 장애인 -복지포털 | 지방이양 사업에 대한 주요 사업명과 지원대상, 지원내용입니다. 주요사업명 지원대상 지원내용 청각장애인 인공 달팽이관 수술비 지원 인공달팽이관 수술로 청력회복이 가능한 저소득 청각장애인 인공달팽이관 수술비 및 재활치료비 지원 읍 · 면 · 동에 신청 인공달팽이관 수술비 및 재활치료비 지원 읍 · 면 · 동에 신청 장애인생활 시설 운영 등록장애인 국민기초생활보장법상의 수급자 우선 입소 생활시설 입소 보호 의식주 제공 재활서비스 제공 (사회심리, 교육, 직업, 의료) 시 · 군 · 구에 신청 등록장애인 국민기초생활보장법상의 수급자 우선 입소 국민기초생활보장법상의 수급자 우선 입소 생활시설 입소 보호 ",p1doc:348503789a3f1794b69b,p1chunk:c733081b961b8f998c76,https://www.wonju.go.kr/welfare/contents.do?key=2256,none
p1eval:05a024f0a96b6cd07211,factual,원주시 공식 문서 '지방이양사업 - 장애인 복지시책 - 장애인 -복지포털'의 '지방이양사업 - 장애인 복지시책 - 장애인 -복지포털'에서 장애의 진단 치료 보장구 제작에 관해 안내하는 핵심 내용은 무엇인가요?,"장애의 진단 및 치료 보장구 제작 및 수리 장애인 심리검사 및 평가 장애의 진단 및 치료 보장구 제작 및 수리 장애인 심리검사 및 평가 수급자는 무료, 그외의 자는 실비부담 의료급여증과 장애인등록증(복지카드) 제시 지방이양사업 - 장애인 복지시책 - 장애인 -복지포털 | 지방이양사업 - 장애인 복지시책 - 장애인 -복지포털 | 장애인 심부름센터 운영 등록장애인 사업내용 민원업무 대행, 직장 출 · 퇴근, 장보기, 이사짐 운반, 가사돕기, 취업안내 등 이용요금 : 실비 사업주체 : 한국시각장애인연합 해당지역 장애인심부름센터에 서비스 요청 한국시각장애인 연합회 02-950-0114 사업내용 민원업무 대행, 직장 출 · 퇴근, 장보기, 이사짐 운반, 가사돕기, 취업안내 등 민원업무 대행, 직장 출 · 퇴근, 장보",p1doc:348503789a3f1794b69b,p1chunk:7c759bfe7aeea03bc79f,https://www.wonju.go.kr/welfare/contents.do?key=2256,none
p1eval:fe3d7eca41558fceb82b,factual,원주시 공식 문서 '지방이양사업 - 장애인 복지시책 - 장애인 -복지포털'의 '지방이양사업 - 장애인 복지시책 - 장애인 -복지포털'에서 기관 방문 의료기관 진료 등의에 관해 안내하는 핵심 내용은 무엇인가요?,"기관 방문, 의료기관 진료 등의 경우에 수화통역 필요시 출장통역 실시 일반인에 대한 수화교육 청각 · 언어장애인에 대한 고충 상담 해당지역 수화통역센터에 서비스 요청 문의전화 : 한국농아인협회 02-871-4857 지방이양사업 - 장애인 복지시책 - 장애인 -복지포털 | 지방이양사업 - 장애인 복지시책 - 장애인 -복지포털 | 장애인 복지관 운영 등록장애인 및 가족 장애인에 대한 상담, 의료재활, 직업재활, 사회생활 적응지도, 사회교육 및 계몽사업 등 지역복지관 내방 및 전화로 이용 신청 장애인에 대한 상담, 의료재활, 직업재활, 사회생활 적응지도, 사회교육 및 계몽사업 등 지역복지관 내방 및 전화로 이용 신청 장애인 공동 생활가정 운영 등록장애인 가정과 같은 주거환경에 거주하면서 독립적인 생활에 필요한 재",p1doc:348503789a3f1794b69b,p1chunk:0f247af8becb087a2efe,https://www.wonju.go.kr/welfare/contents.do?key=2256,none
p1eval:7faeffa00bffa3c3a34a,factual,원주시 공식 문서 '지방이양사업 - 장애인 복지시책 - 장애인 -복지포털'의 '지방이양사업 - 장애인 복지시책 - 장애인 -복지포털'에서 신체기능회복활동 지원 국민기초생활보장법상의 수급자는 무료에 관해 안내하는 핵심 내용은 무엇인가요?,"신체기능회복활동 지원 국민기초생활보장법상의 수급자는 무료, 그 외의 자는 시설별 산정이용료 부담 장애인의 체력증진 및 신체기능회복활동 지원 국민기초생활보장법상의 수급자는 무료, 그 외의 자는 시설별 산정이용료 부담 지방이양사업 - 장애인 복지시책 - 장애인 -복지포털 | 지방이양사업 - 장애인 복지시책 - 장애인 -복지포털 | 장애인 재활 지원센터 운영 등록장애인 및 가족 장애인에게 재활정보 제공으로 사회참여 확대 및 복지 증진선 사업주체 : 한국장애인재활협회(13개 시 · 도협회) 사업내용 정부사업, 서비스 등 재활 전문 데이터베이스 운영 온라인 상담 및 정보 제공 등 재활지원 장애인복지 정책개발을 위한 조사 · 연구 인터넷서비스 : www.freeget.net ARS서비스 및 복지사업상담 : 02-835",p1doc:348503789a3f1794b69b,p1chunk:0c8497e0826898e5ac54,https://www.wonju.go.kr/welfare/contents.do?key=2256,none
p1eval:19517393edb6aadea396,factual,원주시 공식 문서 '지방이양사업 - 장애인 복지시책 - 장애인 -복지포털'의 '지방이양사업 - 장애인 복지시책 - 장애인 -복지포털'에서 장애인복지관에 재가복지봉사센터를 부설 운영 재가장애인을에 관해 안내하는 핵심 내용은 무엇인가요?,"장애인복지관에 재가복지봉사센터를 부설 운영 재가장애인을 방문, 상담, 의료 · 교육재활, 직업재활 등의 서비스 제공 재가장애인을 방문, 상담, 의료 · 교육재활, 직업재활 등의 서비스 제공 해당 복지관에 이용 신청 지방이양사업 - 장애인 복지시책 - 장애인 -복지포털 | 지방이양사업 - 장애인 복지시책 - 장애인 -복지포털 | 지적장애인 자립지원 센터운영 등록 정신지체 장애인과 가족 지적장애인에 대한 상담지원 지적장애인의 자기 권리주장활동 및 사회 참여활동 지원 지적장애인 자립지원 프로그램 개발 · 보급 등 지적장애인 부모 및 종사자 교육 문의 : (사)한국지적장애인애호협회 02-5923~4 지적장애인에 대한 상담지원 지적장애인의 자기 권리주장활동 및 사회 참여활동 지원 지적장애인 자립지원 프로그램 개발 ·",p1doc:348503789a3f1794b69b,p1chunk:f7df4def849ac6cc55a4,https://www.wonju.go.kr/welfare/contents.do?key=2256,none
p1eval:de109fca54db3387c067,factual,원주시 공식 문서 '지방이양사업 - 장애인 복지시책 - 장애인 -복지포털'의 '지방이양사업 - 장애인 복지시책 - 장애인 -복지포털'에서 시설 실태조사 지원 시설주관기관에 의견제시에 관해 안내하는 핵심 내용은 무엇인가요?,"시설 실태조사 지원 시설주관기관에 의견제시 등 주요업무기능 편의시설 설치 홍보 및 안내 편의시설 실태조사 지원 시설주관기관에 의견제시 등 편의시설 설치 홍보 및 안내 편의시설 실태조사 지원 시설주관기관에 의견제시 등 지방이양사업 - 장애인 복지시책 - 장애인 -복지포털 | 지방이양사업 - 장애인 복지시책 - 장애인 -복지포털 | 지체장애인 편의시설 지원센터 운영 한국지체장애인협회 16개 시 · 도 협회 및 시 · 군 · 구지회 주요업무기능 편의시설 설치 관련 자문 · 기술적 지원 편의시설 설치 설태조사 참여 편의시설에 대한 인식개선, 설치 및 이용방법 홍보 등 주요업무기능 편의시설 설치 관련 자문 · 기술적 지원 편의시설 설치 설태조사 참여 편의시설에 대한 인식개선, 설치 및 이용방법 홍보 등 편의시설 설치",p1doc:348503789a3f1794b69b,p1chunk:781ca3b48954cb449fd9,https://www.wonju.go.kr/welfare/contents.do?key=2256,none
p1eval:10a6260381a26d0c2cf8,factual,원주시 공식 문서 '약물 오남·용 - 약 바로알기 - 건강정보 -보건소'의 '약물의 오 · 남용! 작은 정성으로 물리칠 수 있습니다.'에서 약물 오남 바로알기 건강정보 보건소에 관해 안내하는 핵심 내용은 무엇인가요?,"약물 오남·용 - 약 바로알기 - 건강정보 -보건소 | 약물의 오 · 남용! 작은 정성으로 물리칠 수 있습니다. | 본드, 가스 등 환각 흡입물질을 남용하는 많은 학생이 이미 환각 흡입물질에 중독되었다고 하니, 이제 내 자녀, 내 형제, 내 이웃을 애정있는 눈길로 지켜보는 작은 정성이 필요할 때입니다.",p1doc:35528dad3ca651f751dc,p1chunk:6d427342e2b8b0fd1306,https://www.wonju.go.kr/health/contents.do?key=1670,none
p1eval:bb9746eef25c1e4cbd3f,factual,원주시 공식 문서 '약물 오남·용 - 약 바로알기 - 건강정보 -보건소'의 '약물이란?'에서 물리칠 본드 가스 환각 흡입물질을에 관해 안내하는 핵심 내용은 무엇인가요?,"로 물리칠 수 있습니다. | 본드, 가스 등 환각 흡입물질을 남용하는 많은 학생이 이미 환각 흡입물질에 중독되었다고 하니, 이제 내 자녀, 내 형제, 내 이웃을 애정있는 눈길로 지켜보는 작은 정성이 필요할 때입니다. 일반적으로 의약품을 포함하여, 인간의 신체, 정신, 중추신경, 행동과 감정에 변화를 초래하는 모든 물질",p1doc:35528dad3ca651f751dc,p1chunk:575d6d0e3ad685776a22,https://www.wonju.go.kr/health/contents.do?key=1670,none
p1eval:0ff8d7ae69bf21e95098,factual,원주시 공식 문서 '약물 오남·용 - 약 바로알기 - 건강정보 -보건소'의 '오용'에서 중독되었다고 하니 이제 자녀 형제에 관해 안내하는 핵심 내용은 무엇인가요?,"중독되었다고 하니, 이제 내 자녀, 내 형제, 내 이웃을 애정있는 눈길로 지켜보는 작은 정성이 필요할 때입니다. 일반적으로 의약품을 포함하여, 인간의 신체, 정신, 중추신경, 행동과 감정에 변화를 초래하는 모든 물질 의학적인 목적으로 사용하나 의사의 처방에 따르지 않고 임의로 사용하거나 처방된 약을 제대로 또는 지시대로 사용하지 않는 것",p1doc:35528dad3ca651f751dc,p1chunk:c02cd96493a2058bce0a,https://www.wonju.go.kr/health/contents.do?key=1670,none
p1eval:6d9704ae33796cd12c13,factual,원주시 공식 문서 '약물 오남·용 - 약 바로알기 - 건강정보 -보건소'의 '남용'에서 의약품을 포함하여 인간의 신체 정신에 관해 안내하는 핵심 내용은 무엇인가요?,"의약품을 포함하여, 인간의 신체, 정신, 중추신경, 행동과 감정에 변화를 초래하는 모든 물질 의학적인 목적으로 사용하나 의사의 처방에 따르지 않고 임의로 사용하거나 처방된 약을 제대로 또는 지시대로 사용하지 않는 것 의학적 목적이 아닌 다른목적으로 사용하는 경우 (쾌락을 추구하기 위하여 약물을 사용하거나 과잉으로 사용하는 행위)",p1doc:35528dad3ca651f751dc,p1chunk:5fed322a0c5c22b59d1a,https://www.wonju.go.kr/health/contents.do?key=1670,none
p1eval:3144daa3faafdeb9b5e3,factual,원주시 공식 문서 '약물 오남·용 - 약 바로알기 - 건강정보 -보건소'의 '이럴때 주의'에서 하나 의사의 처방에 따르지 않고에 관해 안내하는 핵심 내용은 무엇인가요?,하나 의사의 처방에 따르지 않고 임의로 사용하거나 처방된 약을 제대로 또는 지시대로 사용하지 않는 것 의학적 목적이 아닌 다른목적으로 사용하는 경우 (쾌락을 추구하기 위하여 약물을 사용하거나 과잉으로 사용하는 행위) 살을 뺄 수 있다는 남의 말에 유혹되어 기분이 좋아진다는 호기심 때문에 불안감을 잊을 수 있다는 유혹 때문에 거절할 수 없는 또래의 유혹에 의하여 한번쯤은 괜찮겠지 하는 착각으로,p1doc:35528dad3ca651f751dc,p1chunk:a4fa41ed151b5e6cfab7,https://www.wonju.go.kr/health/contents.do?key=1670,none
p1eval:70ab72fee27c9cfff5af,factual,원주시 공식 문서 '약물 오남·용 - 약 바로알기 - 건강정보 -보건소'의 '약물피해'에서 사용하거나 과잉으로 사용하는 행위 살을에 관해 안내하는 핵심 내용은 무엇인가요?,"사용하거나 과잉으로 사용하는 행위) 살을 뺄 수 있다는 남의 말에 유혹되어 기분이 좋아진다는 호기심 때문에 불안감을 잊을 수 있다는 유혹 때문에 거절할 수 없는 또래의 유혹에 의하여 한번쯤은 괜찮겠지 하는 착각으로 신체기관 손상, 정신질환 등 건강을 해칩니다. 자아통제력을 상실하여 사고가 발생할 수 있습니다. 약물 남용을 계속 하려면 많은 돈을 낭비합니다. 자신의 미래와 인생 목표를 포기하게 됩니다. 가정의 문제, 범죄 유발, 사회불안 조성 등의 해악을 끼칩니다.",p1doc:35528dad3ca651f751dc,p1chunk:e54ab9d9d9c4d7d27de3,https://www.wonju.go.kr/health/contents.do?key=1670,none
p1eval:bba55696cd9a32bc64d3,factual,원주시 공식 문서 '약물 오남·용 - 약 바로알기 - 건강정보 -보건소'의 '약물의 복용 및 주의사항'에서 칩니다 자아통제력을 상실하여 사고가 발생할에 관해 안내하는 핵심 내용은 무엇인가요?,"칩니다. 자아통제력을 상실하여 사고가 발생할 수 있습니다. 약물 남용을 계속 하려면 많은 돈을 낭비합니다. 자신의 미래와 인생 목표를 포기하게 됩니다. 가정의 문제, 범죄 유발, 사회불안 조성 등의 해악을 끼칩니다. 약물은 꼭 필요시에만 사용합니다. 용법과 용량을 확인하세요.(정확히 복용해야 치료 효과를 높이고, 약물 유해 반응을 줄일 수 있습니다.) 증상이 비슷하다고 해서 자신의 약을 다른 사람에게 주거나, 다른 사람의 약을 복용해서는 안됩니다. 의사나 약사의 복야지도를 반드시 준수해야 합니다. 모든 건강상 문제를 약으로만 해결하려는 태도를 고쳐야 합니다. 약을 의사의 지시 없이 함부로 사용하지 말아야 합니다.",p1doc:35528dad3ca651f751dc,p1chunk:715e5c6c2f5f4c517e62,https://www.wonju.go.kr/health/contents.do?key=1670,none
p1eval:8389fdafd6ee9df20c3f,factual,원주시 공식 문서 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'의 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'에서 보건복지부사업 장애인 복지시책 복지포털 보건복지가족부에 관해 안내하는 핵심 내용은 무엇인가요?,"보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 보건복지가족부 주요사업명에 따른 지원대상,지원내용 안내입니다. 그리고 지원내용 중 장애인연금에서는 구분, 계, 기초, 부가를 추가적으로 안내합니다. 주요사업명 지원대상 지원내용 경증 장애수당 및 장애아동수당 경증 장애수당 수급자 및 차상위 계층(기준중위소득 50% 이하)의 18세 이상 등록 장애인 중 장애인연금법상 중증장애인에 해당하지 않는 자(종전3~6급) 장애아동수당 수급자 및 차상위 계층(기준중위소득 50% 이하)의 18세 미만 장애아동 중증장애인 : 장애인연금법 상의 중증장애인(종전1급, 2급 및 주장애가 3급이며 다른 유형의 장애가 하나 이상 있으신 분) 경증장애인 : 장애인연금법 ",p1doc:388c37020c183be8c323,p1chunk:b2284a143894e0124092,https://www.wonju.go.kr/welfare/contents.do?key=2252,none
p1eval:431362cd3381bfe5e39f,factual,원주시 공식 문서 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'의 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'에서 18세 미만 장애아동 중증장애인 장애인연금법에 관해 안내하는 핵심 내용은 무엇인가요?,"18세 미만 장애아동 중증장애인 : 장애인연금법 상의 중증장애인(종전1급, 2급 및 주장애가 3급이며 다른 유형의 장애가 하나 이상 있으신 분) 경증장애인 : 장애인연금법 상 중증이 아닌 등록장애인(종전 3~6급) 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 수급자 및 차상위 계층(기준중위소득 50% 이하)의 18세 미만 장애아동 중증장애인 : 장애인연금법 상의 중증장애인(종전1급, 2급 및 주장애가 3급이며 다른 유형의 장애가 하나 이상 있으신 분) 경증장애인 : 장애인연금법 상 중증이 아닌 등록장애인(종전 3~6급) 경증 장애수당 기초 및 차상위 : 1인당 월 6만원 보장시설 수급자 : 1인당 월 3만원 기초 및 차상위 : 1인당 ",p1doc:388c37020c183be8c323,p1chunk:2fc95d1566e3b2f920ef,https://www.wonju.go.kr/welfare/contents.do?key=2252,none
p1eval:57718638211a9f22ccad,factual,원주시 공식 문서 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'의 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'에서 본인과 배우자의 소득인정액이 선정기준액 이하인에 관해 안내하는 핵심 내용은 무엇인가요?,") 본인과 배우자의 소득인정액이 선정기준액 이하인 자 소득인정액 = 월소득평가액 + 재산의 소득 환산액 2024년도 선정기준액 단독가구 : 130만원 부부가구 : 208만원 연금=기초급여+부가급여 (매월, 단위:원) 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 만18세 이상 등록한 중증장애인 중증장애인 : 장애인연금법 상의 중증장애인(종전 1급, 2급 및 주장애가 3급이며 다른유형의 장애가 하나이상 있으신 분) 본인과 배우자의 소득인정액이 선정기준액 이하인 자 소득인정액 = 월소득평가액 + 재산의 소득 환산액 2024년도 선정기준액 단독가구 : 130만원 부부가구 : 208만원 소득인정액 = 월소득평가액 + 재산의 소득 환산액 2024",p1doc:388c37020c183be8c323,p1chunk:98aaadc136905c273b39,https://www.wonju.go.kr/welfare/contents.do?key=2252,none
p1eval:7a1c089e5d606cea13b4,factual,원주시 공식 문서 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'의 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'에서 장애인 자립자금 대출자금 대여한도 무보증대출에 관해 안내하는 핵심 내용은 무엇인가요?,"장애인 자립자금 대출자금) 대여한도 : 무보증대출 - 가구당 1,200만원 이내, 담보대출 - 5,000만원 이하 대여이자 : 최고 연 2%('21년 2분기 이후 신규자부터) 상환방법 : 5년 거치 5년 분할 상환 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 성년(만19세 이상)등록 장애인 - 소득기준 : 가구의 소득인정액이 기준 중위소득 50%초과 100%이하, 금융기관의 여신규정상 결격사유가 없는 자 국민기초생활보장법상의 수급자 및 차상위 계층은 미소금융재단의 자금대여상품을 이용(자영업자 관련 대출자금, 장애인 자립자금 대출자금) 대여한도 : 무보증대출 - 가구당 1,200만원 이내, 담보대출 - 5,000만원 이하 대여이자 : 최",p1doc:388c37020c183be8c323,p1chunk:b288b22e0dd0882292f6,https://www.wonju.go.kr/welfare/contents.do?key=2252,none
p1eval:bff280a9da4fa259f4c0,factual,원주시 공식 문서 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'의 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'에서 인부담금 식대는 지원하지 않음 의료기관에 관해 안내하는 핵심 내용은 무엇인가요?,"인부담금 식대는 지원하지 않음 의료기관 이용시 발생하는 급여항목 본인부담금의 일부 또는 전액 지원(비급여 제외) 1차 의료기관 외래진료 본인부담금 750원 일괄지원 1차 의료기관 외래진료 본인부담금 750원 일괄지원 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 2차, 3차 의료기관 진료 의료(요양)급여수가 적용 본인부담진료비 15% (차상위 14%, 암환자 5%, 입원 10%등) 전액을 지원하되 본인부담금 식대는 지원하지 않음 의료(요양)급여수가 적용 본인부담진료비 15% (차상위 14%, 암환자 5%, 입원 10%등) 전액을 지원하되 본인부담금 식대는 지원하지 않음 장애인 등록 진단비 지급 기초생활수급대상자로서 신규 장애인 등록 신청",p1doc:388c37020c183be8c323,p1chunk:6e0939dc8d42f066bfa2,https://www.wonju.go.kr/welfare/contents.do?key=2252,none
p1eval:c64fb8dc730962e0150b,factual,원주시 공식 문서 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'의 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'에서 기가 도래한 기초생활수급자 또는 차상위에 관해 안내하는 핵심 내용은 무엇인가요?,"기가 도래한 기초생활수급자 또는 차상위 장애인 진단서 발급 비용 지원 지적장애 및 정신장애, 자폐성장애 : 4만원 기타 일반장애 : 1만5천원 지적장애 및 정신장애, 자폐성장애 : 4만원 기타 일반장애 : 1만5천원 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 장애인 보조기기 교부 등록장애인 중 국민기초생활보장법상의 수급자 및 차상위계층 품목 및 교부대상 심장장애 : 욕창예방 방석, 욕창예방 매트리스 지체 · 뇌병변장애 : 보행차, 좌석형 보행차, 탁자형 보행차, 음식섭취 보조기기, 기립틀 및 기립을 위한 지지대(기립훈련기), 목욕의자, 경사로(휴대용 경사로), 이동변기, 독립형 변기 팔지지대 및 등지지대, 환경 제어 장치, 지지대 및",p1doc:388c37020c183be8c323,p1chunk:632e1d3328538f394ea9,https://www.wonju.go.kr/welfare/contents.do?key=2252,none
p1eval:c16241dc84abe08f3596,factual,원주시 공식 문서 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'의 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'에서 헤드폰 청취증폭기 신호장치 시각신호표시기 뇌병변에 관해 안내하는 핵심 내용은 무엇인가요?,"헤드폰(청취증폭기), 신호장치(시각신호표시기) 뇌병변 · 지적 · 자폐성 · 청각 · 언어장애 : 대화용장치 지체 · 뇌병변 · 지적 · 자폐성장애 : 기억지원보조기기 심장장애 : 욕창예방 방석, 욕창예방 매트리스 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 지체 · 뇌병변장애 : 보행차, 좌석형 보행차, 탁자형 보행차, 음식섭취 보조기기, 기립틀 및 기립을 위한 지지대(기립훈련기), 목욕의자, 경사로(휴대용 경사로), 이동변기, 독립형 변기 팔지지대 및 등지지대, 환경 제어 장치, 지지대 및 손잡이(안전손잡이), 장애인용 유모차, 바닥 특수 앉기 자세유지용 장치(피더시트), 목욕용 미끄럼방지용품, 대체입력장치(스위치) 지체 · 뇌병변",p1doc:388c37020c183be8c323,p1chunk:7123da5560edefeaf259,https://www.wonju.go.kr/welfare/contents.do?key=2252,none
p1eval:47159be0d4ff70044fd9,factual,원주시 공식 문서 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'의 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'에서 녹음 재생장치 청각장애 진동시계 헤드폰에 관해 안내하는 핵심 내용은 무엇인가요?,"기), 녹음 및 재생장치 청각장애 : 진동시계, 헤드폰(청취증폭기), 신호장치(시각신호표시기) 뇌병변 · 지적 · 자폐성 · 청각 · 언어장애 : 대화용장치 지체 · 뇌병변 · 지적 · 자폐성장애 : 기억지원보조기기 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 건강보험 지역가입자의 보험료 경감 자동차분 건강 보험료 전액 면제 장애인복지법 규정에 의해 등록한 장애인 소유 자동차 지방세법에 의하여 장애인을 위하여 사용하는 자동차로서 지자체가 자동차세를 면제하는 자동차 건강보험료 책정시 자동차분 건강보험료 전액 면제 국민건강보험공단에 확인 장애인복지법 규정에 의해 등록한 장애인 소유 자동차 지방세법에 의하여 장애인을 위하여 사용하는 자동차로",p1doc:388c37020c183be8c323,p1chunk:5f60e49441d6ea39bca6,https://www.wonju.go.kr/welfare/contents.do?key=2252,none
p1eval:477068de6612e4a9eb72,factual,원주시 공식 문서 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'의 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'에서 장애인이 있는 세대로 소득금액이 360만원에 관해 안내하는 핵심 내용은 무엇인가요?,"장애인이 있는 세대로 소득금액이 360만원 이하이면서, 동시에 과표 재산이 13,500만원 이하이어야 함 심한 장애 : 30% 감면 심하지 않은 장애 : 20% 감면 국민건강보험공단에 신청 심한 장애 : 30% 감면 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 심하지 않은 장애 : 20% 감면 장애인 생산품 판매시설 (공판장)운영 장애인직업재활시설 등에서 물품을 생산하는 장애인 진단서 발급 비용 지원품목 장애인들이 생산한 물품의 판로 확보로 장애인 취업 확대 및 소득 보장 설치지역 : 시 · 도당 1개소(16개지역) 장애인들이 생산한 물품의 판로 확보로 장애인 취업 확대 및 소득 보장 설치지역 : 시 · 도당 1개소(16개지역) 장애인",p1doc:388c37020c183be8c323,p1chunk:186fe119525eabd203fc,https://www.wonju.go.kr/welfare/contents.do?key=2252,none
p1eval:49db2891a4c39b32f0ad,factual,원주시 공식 문서 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'의 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'에서 공단 의료급여 시군구청 건강보험대상자 적용대상에 관해 안내하는 핵심 내용은 무엇인가요?,"공단 의료급여 : 시군구청 건강보험대상자 : 적용대상 품목의 기준액 범위내에서 구입비용의 90%를 공단에서 부담 의료급여수급권자 : 적용 대상품목의 기준액, 고시액, 실구입가액 중 낮은 금액의 90%를 공단이 부담 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | [보장구급여비 지급청구서] 제출시 첨부서류 보장구 처방전 및 보장구 검수확인서 1부 요양기관 또는 보장구 제작 · 판매자 발행 세금계산서 1부 지팡이 · 목발 · 휠체어(2회이상 신청시) 및 흰지팡이의 경우는 위 1호 서류 첨부생략 보장구 처방전 및 보장구 검수확인서 1부 요양기관 또는 보장구 제작 · 판매자 발행 세금계산서 1부 지팡이 · 목발 · 휠체어(2회이상 신청시) 및 흰",p1doc:388c37020c183be8c323,p1chunk:526f454fb121cce712f5,https://www.wonju.go.kr/welfare/contents.do?key=2252,none
p1eval:24f456654656978e68ca,factual,원주시 공식 문서 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'의 '보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털'에서 공단 의료급여 시군구청 건강보험대상자 적용대상에 관해 안내하는 핵심 내용은 무엇인가요?,"공단 의료급여 : 시군구청 건강보험대상자 : 적용대상 품목의 기준액 범위내에서 구입비용의 90%를 공단에서 부담 의료급여수급권자 : 적용 대상품목의 기준액, 고시액, 실구입가액 중 낮은 금액의 90%를 공단이 부담 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 보건복지부사업 - 장애인 복지시책 - 장애인 -복지포털 | 장애인 자동차 표지 발급 장애인 또는 장애인과 세대별주민등록표상 같이 기재되어 있는 배우자, 직계존 · 비속, 직계비속의 배우자, 형제자매, 형제.자매의 배우자 및 자녀 명의로 등록하여 장애인이 주로 사용하는 자동차 1대 국내거소신고를 한 재외동포와 외국인등록을 한 외국인으로서 보행장애가 있는 사람 명의로 등록한 자동차 1대 장애인복지시설 및 단체 명의의 자동차 장애인 본인 또는 ",p1doc:388c37020c183be8c323,p1chunk:49e429a7cfb0c9f8c814,https://www.wonju.go.kr/welfare/contents.do?key=2252,none
